Price History: SP50,,,,,,,,,
,,,,,,,,,
Date,Price,CVol,Change,% Change,"Total Return (Gross, Unhedged)","Cumulative Return % (Gross, Unhedged)",Open,High,Low
07/19/21,"4,258.49",3708469458.14133,-68.67,-1.59,"8,867.07",89.26,"4,296.40","4,296.40","4,233.13"
07/16/21,"4,327.16",2859441365.44323,-32.87,-0.75,"9,009.89",92.31,"4,367.43","4,375.09","4,322.53"
07/15/21,"4,360.03",2664026484.8938,-14.27,-0.33,"9,078.33",93.77,"4,369.02","4,369.02","4,340.70"
07/14/21,"4,374.30",2534443164.05869,5.09,0.12,"9,107.85",94.40,"4,380.11","4,393.68","4,362.36"
07/13/21,"4,369.21",2180070739.61258,-15.42,-0.35,"9,096.15",94.15,"4,381.07","4,392.37","4,366.92"
07/12/21,"4,384.63",2155450905.50041,15.07,0.34,"9,128.22",94.83,"4,372.41","4,386.68","4,364.03"
07/09/21,"4,369.55",2200208036.75079,48.73,1.13,"9,096.84",94.16,"4,329.38","4,371.60","4,329.38"
07/08/21,"4,320.82",2741219738.48343,-37.32,-0.86,"8,995.26",92.00,"4,321.07","4,330.88","4,289.37"
07/07/21,"4,358.13",2518088497.96486,14.59,0.34,"9,071.14",93.62,"4,351.01","4,361.88","4,329.79"
07/06/21,"4,343.54",2719361449.88823,-8.80,-0.20,"9,040.76",92.97,"4,356.46","4,356.46","4,314.37"
07/02/21,"4,352.34",2053647666.91112,32.40,0.75,"9,058.66",93.35,"4,326.60","4,355.43","4,326.60"
07/01/21,"4,319.94",2408230360.34203,22.44,0.52,"8,990.08",91.89,"4,300.73","4,320.66","4,300.73"
06/30/21,"4,297.50",2427758892.73834,5.69,0.13,"8,942.78",90.88,"4,290.65","4,302.43","4,287.96"
06/29/21,"4,291.80",2323990358.67882,1.19,0.03,"8,930.67",90.62,"4,293.21","4,300.52","4,287.04"
06/28/21,"4,290.61",2626461968.3895,9.91,0.23,"8,927.40",90.55,"4,284.90","4,292.14","4,274.67"
06/25/21,"4,280.70",3319091510.46753,14.22,0.33,"8,906.79",90.11,"4,274.45","4,286.12","4,271.16"
06/24/21,"4,266.49",2404229591.99523,24.65,0.58,"8,877.06",89.47,"4,256.97","4,271.28","4,256.97"
06/23/21,"4,241.84",2250521472.81837,-4.60,-0.11,"8,825.01",88.36,"4,249.27","4,256.60","4,241.43"
06/22/21,"4,246.44",2541771761.45934,21.65,0.51,"8,834.56",88.57,"4,224.61","4,255.84","4,217.27"
06/21/21,"4,224.79",2895120154.23012,58.33,1.40,"8,789.52",87.61,"4,173.40","4,226.24","4,173.40"
06/18/21,"4,166.45",4815540091.54129,-55.41,-1.31,"8,667.76",85.01,"4,204.78","4,204.78","4,164.40"
06/17/21,"4,221.86",3566126248.33298,-1.85,-0.04,"8,782.58",87.46,"4,220.37","4,232.29","4,196.05"
06/16/21,"4,223.70",2709728377.03705,-22.89,-0.54,"8,786.18",87.53,"4,248.87","4,251.89","4,202.45"
06/15/21,"4,246.59",2219548999.6128,-8.56,-0.20,"8,833.68",88.55,"4,255.28","4,257.16","4,238.35"
06/14/21,"4,255.15",2316685965.86227,7.71,0.18,"8,851.17",88.92,"4,248.31","4,255.59","4,234.07"
06/11/21,"4,247.44",2240700704.07867,8.26,0.19,"8,832.94",88.53,"4,242.90","4,248.38","4,232.25"
06/10/21,"4,239.18",2425403411.33881,19.64,0.47,"8,815.56",88.16,"4,228.56","4,249.74","4,220.34"
06/09/21,"4,219.55",2273965244.17305,-7.71,-0.18,"8,774.31",87.28,"4,232.99","4,237.09","4,218.74"
06/08/21,"4,227.26",2672742079.80061,0.73,0.02,"8,790.00",87.62,"4,233.81","4,236.74","4,208.41"
06/07/21,"4,226.52",2485607294.98482,-3.37,-0.08,"8,788.28",87.58,"4,229.34","4,232.34","4,215.66"
06/04/21,"4,229.89",2610175962.1973,37.04,0.88,"8,795.08",87.72,"4,206.05","4,233.45","4,206.05"
06/03/21,"4,192.85",2845933844.3985,-15.26,-0.36,"8,717.97",86.08,"4,191.43","4,204.39","4,167.93"
06/02/21,"4,208.12",2744297430.14622,6.08,0.14,"8,748.30",86.73,"4,206.82","4,217.37","4,198.27"
06/01/21,"4,202.04",2687916325.881,-2.07,-0.05,"8,734.74",86.44,"4,216.52","4,234.12","4,197.59"
05/28/21,"4,204.11",2699332620.04566,3.23,0.08,"8,738.77",86.52,"4,210.77","4,218.36","4,203.57"
05/27/21,"4,200.88",4148933977.6516,4.88,0.12,"8,730.97",86.36,"4,201.94","4,213.38","4,197.78"
05/26/21,"4,195.99",2592351625.78011,7.86,0.19,"8,720.04",86.12,"4,191.59","4,202.61","4,184.11"
05/25/21,"4,188.13",2720122651.29089,-8.91,-0.21,"8,703.59",85.77,"4,205.94","4,213.42","4,182.52"
05/24/21,"4,197.05",2555851624.86553,41.19,0.99,"8,722.00",86.16,"4,170.16","4,209.52","4,170.16"
05/21/21,"4,155.86",3049378996.69647,-3.27,-0.08,"8,635.55",84.32,"4,168.61","4,188.72","4,151.72"
05/20/21,"4,159.12",2655252260.54001,43.45,1.06,"8,641.98",84.46,"4,121.97","4,172.80","4,121.97"
05/19/21,"4,115.68",2905690620.42618,-12.15,-0.29,"8,550.95",82.51,"4,098.45","4,116.93","4,061.41"
05/18/21,"4,127.83",2702889051.2104,-35.46,-0.85,"8,574.98",83.03,"4,165.94","4,169.15","4,125.99"
05/17/21,"4,163.29",2619834533.04291,-10.56,-0.25,"8,647.57",84.58,"4,169.92","4,171.92","4,142.69"
05/14/21,"4,173.85",2370693410.7914,61.36,1.49,"8,669.49",85.04,"4,129.58","4,183.13","4,129.58"
05/13/21,"4,112.50",2671780614.98261,49.46,1.22,"8,541.39",82.31,"4,074.99","4,131.58","4,074.99"
05/12/21,"4,063.04",2934767490.6559,-89.06,-2.14,"8,437.24",80.09,"4,130.55","4,134.73","4,056.88"
05/11/21,"4,152.10",2951252813.93051,-36.33,-0.87,"8,620.98",84.01,"4,150.34","4,162.04","4,111.53"
05/10/21,"4,188.43",2782476184.42249,-44.17,-1.04,"8,696.29",85.62,"4,228.29","4,236.39","4,188.13"
05/07/21,"4,232.60",2478229638.64516,30.98,0.74,"8,787.82",87.57,"4,210.34","4,238.04","4,201.64"
05/06/21,"4,201.62",2692878109.57432,34.03,0.82,"8,722.04",86.17,"4,169.14","4,202.70","4,147.33"
05/05/21,"4,167.59",2737773352.85187,2.93,0.07,"8,650.04",84.63,"4,177.06","4,187.72","4,160.94"
05/04/21,"4,164.66",3151266253.68118,-28.00,-0.67,"8,643.91",84.50,"4,179.04","4,179.04","4,128.59"
05/03/21,"4,192.66",2520713550.26436,11.48,0.27,"8,702.02",85.74,"4,191.98","4,209.39","4,188.03"
04/30/21,"4,181.17",2849825796.81587,-30.30,-0.72,"8,678.16",85.23,"4,198.10","4,198.10","4,174.85"
04/29/21,"4,211.47",2963334753.19004,28.29,0.68,"8,740.35",86.56,"4,206.14","4,218.78","4,176.81"
04/28/21,"4,183.18",2609735715.50179,-3.54,-0.08,"8,681.17",85.29,"4,185.14","4,201.53","4,181.78"
04/27/21,"4,186.72",2314262902.56119,-0.90,-0.02,"8,688.45",85.45,"4,188.25","4,193.35","4,176.22"
04/26/21,"4,187.62",2318898611.42158,7.45,0.18,"8,690.26",85.49,"4,185.03","4,194.19","4,182.36"
04/23/21,"4,180.17",2403982672.25838,45.19,1.09,"8,674.80",85.16,"4,138.78","4,194.17","4,138.78"
04/22/21,"4,134.98",2849597830.59502,-38.44,-0.92,"8,580.73",83.15,"4,170.46","4,179.57","4,123.69"
04/21/21,"4,173.42",2464318088.91678,38.48,0.93,"8,659.80",84.84,"4,128.42","4,175.02","4,126.35"
04/20/21,"4,134.94",2754749673.64311,-28.32,-0.68,"8,579.95",83.13,"4,159.18","4,159.18","4,118.38"
04/19/21,"4,163.26",2599190563.00926,-22.21,-0.53,"8,638.42",84.38,"4,179.80","4,180.81","4,150.47"
04/16/21,"4,185.47",2751118940.76538,15.05,0.36,"8,684.51",85.36,"4,174.14","4,191.31","4,170.75"
04/15/21,"4,170.42",2891553202.27909,45.76,1.11,"8,653.29",84.70,"4,139.76","4,173.49","4,139.76"
04/14/21,"4,124.66",2637572404.05464,-16.93,-0.41,"8,558.16",82.67,"4,141.58","4,151.69","4,120.87"
04/13/21,"4,141.59",2914022796.68427,13.60,0.33,"8,592.25",83.39,"4,130.10","4,148.00","4,124.43"
04/12/21,"4,127.99",2970284795.48645,-0.81,-0.02,"8,564.03",82.79,"4,124.71","4,131.76","4,114.82"
04/09/21,"4,128.80",2210087066.4444,31.63,0.77,"8,565.57",82.83,"4,096.11","4,129.48","4,095.51"
04/08/21,"4,097.17",2365690937.81757,17.22,0.42,"8,499.85",81.42,"4,089.95","4,098.19","4,082.54"
04/07/21,"4,079.95",2379687350.79574,6.01,0.15,"8,462.18",80.62,"4,074.29","4,083.13","4,068.31"
04/06/21,"4,073.94",2483703236.63807,-3.97,-0.10,"8,449.54",80.35,"4,075.57","4,086.23","4,068.14"
04/05/21,"4,077.91",2704261481.31847,58.05,1.44,"8,457.40",80.52,"4,034.44","4,083.42","4,034.44"
04/01/21,"4,019.87",2659324061.67603,46.97,1.18,"8,335.91",77.92,"3,992.78","4,020.63","3,992.78"
03/31/21,"3,972.89",2920858885.96344,14.34,0.36,"8,238.48",75.84,"3,967.25","3,994.41","3,966.98"
03/30/21,"3,958.55",2469292651.05438,-12.54,-0.32,"8,208.10",75.20,"3,963.34","3,968.01","3,944.35"
03/29/21,"3,971.09",2799443002.75612,-3.44,-0.09,"8,233.24",75.73,"3,969.31","3,981.83","3,943.25"
03/26/21,"3,974.54",3156578823.33565,65.02,1.66,"8,240.38",75.88,"3,917.12","3,978.19","3,917.12"
03/25/21,"3,909.52",2871816994.28176,20.37,0.52,"8,105.51",73.01,"3,879.34","3,919.54","3,853.50"
03/24/21,"3,889.14",2820583811.54251,-21.37,-0.55,"8,063.00",72.10,"3,919.93","3,942.08","3,889.07"
03/23/21,"3,910.52",2867412956.2521,-30.07,-0.76,"8,106.83",73.03,"3,937.60","3,949.13","3,901.57"
03/22/21,"3,940.59",2845101739.50958,27.49,0.70,"8,169.14",74.36,"3,916.48","3,955.31","3,914.16"
03/19/21,"3,913.10",5240721003.23486,-2.36,-0.06,"8,112.13",73.15,"3,913.14","3,930.12","3,886.75"
03/18/21,"3,915.46",3172424629.05121,-58.66,-1.48,"8,116.17",73.23,"3,953.50","3,969.62","3,910.86"
03/17/21,"3,974.12",2895937171.60034,11.41,0.29,"8,237.35",75.82,"3,949.57","3,983.87","3,935.74"
03/16/21,"3,962.71",2806034677.31475,-6.23,-0.16,"8,213.63",75.31,"3,973.59","3,981.04","3,953.44"
03/15/21,"3,968.94",2724776366.55998,25.59,0.65,"8,226.32",75.58,"3,942.96","3,970.08","3,923.54"
03/12/21,"3,943.34",2630122399.54185,4.00,0.10,"8,172.90",74.44,"3,924.52","3,944.99","3,915.21"
03/11/21,"3,939.34",2863218361.6581,40.53,1.04,"8,162.58",74.22,"3,915.54","3,960.27","3,915.54"
03/10/21,"3,898.81",3139120942.0433,23.36,0.60,"8,078.05",72.42,"3,891.99","3,917.35","3,885.73"
03/09/21,"3,875.44",3519273179.5845,54.10,1.42,"8,029.20",71.38,"3,851.93","3,903.76","3,851.93"
03/08/21,"3,821.35",3682284323.23265,-20.59,-0.54,"7,916.41",68.97,"3,844.39","3,881.06","3,819.25"
03/05/21,"3,841.94",4234776071.65909,73.47,1.95,"7,958.98",69.88,"3,793.58","3,851.69","3,730.19"
03/04/21,"3,768.47",4341864823.54736,-51.24,-1.34,"7,806.45",66.62,"3,818.53","3,843.67","3,723.34"
03/03/21,"3,819.72",3260884260.16617,-50.58,-1.31,"7,911.21",68.86,"3,863.99","3,874.47","3,818.86"
03/02/21,"3,870.29",2679355373.63815,-31.52,-0.81,"8,015.54",71.09,"3,903.64","3,906.41","3,868.57"
03/01/21,"3,901.82",2935778356.1058,90.67,2.38,"8,080.78",72.48,"3,842.51","3,914.50","3,842.51"
02/26/21,"3,811.15",3884465635.04601,-18.19,-0.47,"7,892.81",68.47,"3,839.66","3,861.08","3,789.54"
02/25/21,"3,829.34",3934207292.84287,-96.09,-2.45,"7,929.56",69.25,"3,915.80","3,925.02","3,814.04"
02/24/21,"3,925.43",3386260854.27856,44.06,1.14,"8,127.38",73.47,"3,873.71","3,928.65","3,859.60"
02/23/21,"3,881.37",3627398268.59474,4.87,0.13,"8,036.06",71.52,"3,857.07","3,895.98","3,805.59"
02/22/21,"3,876.50",3263117448.6084,-30.21,-0.77,"8,025.81",71.30,"3,885.55","3,902.92","3,874.71"
02/19/21,"3,906.71",2773976711.79771,-7.26,-0.19,"8,087.68",72.63,"3,921.16","3,930.41","3,903.07"
02/18/21,"3,913.97",2438099080.19066,-17.36,-0.44,"8,102.24",72.94,"3,915.86","3,921.98","3,885.03"
02/17/21,"3,931.33",2577164401.02768,-1.26,-0.03,"8,137.88",73.70,"3,918.50","3,933.61","3,900.43"
02/16/21,"3,932.59",2730877482.87392,-2.24,-0.06,"8,139.16",73.72,"3,939.61","3,950.43","3,923.85"
02/12/21,"3,934.83",2257286064.51416,18.46,0.47,"8,142.79",73.80,"3,911.65","3,937.23","3,905.78"
02/11/21,"3,916.38",2534336486.25755,6.50,0.17,"8,104.19",72.98,"3,916.40","3,925.99","3,890.39"
02/10/21,"3,909.88",2845643287.17995,-1.35,-0.03,"8,089.11",72.66,"3,920.78","3,931.50","3,884.94"
02/09/21,"3,911.23",2388726058.11214,-4.36,-0.11,"8,091.70",72.71,"3,910.49","3,918.35","3,902.64"
02/08/21,"3,915.59",2731386393.55087,28.76,0.74,"8,099.33",72.87,"3,892.59","3,915.77","3,892.59"
02/05/21,"3,886.83",2449857374.22943,15.09,0.39,"8,039.67",71.60,"3,878.30","3,894.56","3,874.93"
02/04/21,"3,871.74",2733691236.53983,41.57,1.09,"8,007.62",70.92,"3,836.66","3,872.42","3,836.66"
02/03/21,"3,830.17",2857780648.05222,3.86,0.10,"7,920.85",69.06,"3,840.27","3,847.51","3,816.68"
02/02/21,"3,826.31",2909483271.698,52.46,1.39,"7,912.87",68.89,"3,791.84","3,843.09","3,791.84"
02/01/21,"3,773.86",2848628918.31207,59.61,1.61,"7,804.31",66.58,"3,731.17","3,784.32","3,725.62"
01/29/21,"3,714.24",3735161516.48331,-73.13,-1.93,"7,681.01",63.95,"3,778.05","3,778.05","3,694.12"
01/28/21,"3,787.38",3581735091.81595,36.60,0.98,"7,831.22",67.15,"3,755.75","3,830.50","3,755.75"
01/27/21,"3,750.77",4286031305.39703,-98.85,-2.57,"7,754.74",65.52,"3,836.83","3,836.83","3,732.48"
01/26/21,"3,849.62",2674669689.682,-5.73,-0.15,"7,959.10",69.88,"3,862.96","3,870.90","3,847.78"
01/25/21,"3,855.36",3284301396.31462,13.89,0.36,"7,970.92",70.13,"3,851.68","3,859.23","3,797.16"
01/22/21,"3,841.47",2686629434.19456,-11.61,-0.30,"7,942.20",69.52,"3,844.24","3,852.31","3,830.41"
01/21/21,"3,853.07",3146671991.3559,1.23,0.03,"7,966.11",70.03,"3,857.46","3,861.45","3,845.05"
01/20/21,"3,851.85",2911978910.67123,52.94,1.39,"7,962.92",69.96,"3,816.22","3,859.75","3,816.22"
01/19/21,"3,798.91",2862537365.9687,30.66,0.81,"7,853.47",67.63,"3,781.88","3,804.53","3,780.37"
01/15/21,"3,768.25",3199541099.53308,-27.30,-0.72,"7,789.79",66.27,"3,788.73","3,788.73","3,749.62"
01/14/21,"3,795.54",3124948499.71771,-14.30,-0.38,"7,846.10",67.47,"3,814.98","3,823.60","3,792.86"
01/13/21,"3,809.84",2721955340.39497,8.65,0.23,"7,874.75",68.08,"3,802.23","3,820.96","3,791.50"
01/12/21,"3,801.19",3100390109.93958,1.59,0.04,"7,856.72",67.70,"3,801.62","3,810.78","3,776.51"
01/11/21,"3,799.61",3041078706.6307,-25.08,-0.66,"7,853.45",67.63,"3,803.14","3,817.86","3,789.02"
01/08/21,"3,824.68",2964017085.3157,20.89,0.55,"7,905.28",68.73,"3,815.05","3,826.69","3,783.60"
01/07/21,"3,803.79",3274905466.27235,55.65,1.48,"7,861.10",67.79,"3,764.71","3,811.55","3,764.71"
01/06/21,"3,748.14",3993931257.99751,21.28,0.57,"7,744.43",65.30,"3,712.20","3,783.04","3,705.34"
01/05/21,"3,726.86",2833050462.85248,26.21,0.71,"7,700.34",64.36,"3,698.02","3,737.83","3,695.07"
01/04/21,"3,700.65",3509798667.66357,-55.42,-1.48,"7,645.27",63.18,"3,764.61","3,769.99","3,662.71"
12/31/20,"3,756.07",2072786753.14808,24.03,0.64,"7,759.35",65.62,"3,733.27","3,760.20","3,726.88"
12/30/20,"3,732.04",1971226691.79153,5.00,0.13,"7,709.10",64.54,"3,736.19","3,744.63","3,730.21"
12/29/20,"3,727.04",1988317837.75424,-8.32,-0.22,"7,697.93",64.31,"3,750.01","3,756.12","3,723.31"
12/28/20,"3,735.36",2105301980.40199,32.30,0.87,"7,715.10",64.67,"3,723.03","3,740.51","3,723.03"
12/24/20,"3,703.06",1000531748.4808,13.04,0.35,"7,648.39",63.25,"3,694.03","3,703.82","3,689.32"
12/23/20,"3,690.01",2184284897.78519,2.75,0.07,"7,620.63",62.66,"3,693.42","3,711.24","3,689.28"
12/22/20,"3,687.26",2598690828.38058,-7.66,-0.21,"7,614.83",62.53,"3,698.08","3,698.26","3,676.16"
12/21/20,"3,694.92",3212177680.71364,-14.49,-0.39,"7,630.07",62.86,"3,684.28","3,702.90","3,636.48"
12/18/20,"3,709.41",5499061512.88605,-13.07,-0.35,"7,659.75",63.49,"3,722.39","3,726.70","3,685.84"
12/17/20,"3,722.48",2730835410.84099,21.31,0.58,"7,686.18",64.06,"3,713.65","3,725.12","3,710.87"
12/16/20,"3,701.17",2725706881.17981,6.55,0.18,"7,641.82",63.11,"3,696.25","3,711.27","3,688.57"
12/15/20,"3,694.62",2887751825.62637,47.13,1.29,"7,628.28",62.82,"3,666.41","3,695.29","3,659.62"
12/14/20,"3,647.49",3062975746.61255,-15.96,-0.44,"7,530.87",60.74,"3,675.27","3,697.61","3,645.84"
12/11/20,"3,663.46",2741912009.13811,-4.65,-0.13,"7,562.46",61.41,"3,656.08","3,665.91","3,633.40"
12/10/20,"3,668.10",2970800877.34795,-4.72,-0.13,"7,571.87",61.62,"3,659.13","3,678.49","3,645.18"
12/09/20,"3,672.82",3480954394.63997,-29.43,-0.79,"7,581.06",61.81,"3,705.98","3,712.39","3,660.54"
12/08/20,"3,702.25",2825088279.70123,10.28,0.28,"7,641.43",63.10,"3,683.05","3,708.45","3,678.83"
12/07/20,"3,691.96",2785493441.3948,-7.16,-0.19,"7,620.00",62.64,"3,694.73","3,697.41","3,678.88"
12/04/20,"3,699.12",2916165682.6725,32.41,0.88,"7,634.77",62.96,"3,670.94","3,699.20","3,670.94"
12/03/20,"3,666.72",3072999106.26411,-2.29,-0.06,"7,567.44",61.52,"3,668.28","3,682.73","3,657.17"
12/02/20,"3,669.01",2926429430.13191,6.55,0.18,"7,570.76",61.59,"3,653.78","3,670.96","3,644.84"
12/01/20,"3,662.45",3276463616.40549,40.82,1.13,"7,556.51",61.29,"3,645.87","3,678.45","3,645.87"
11/30/20,"3,621.63",4220800011.03591,-16.72,-0.46,"7,472.06",59.49,"3,634.18","3,634.18","3,594.39"
11/27/20,"3,638.35",1596492987.69617,8.71,0.24,"7,505.38",60.20,"3,638.55","3,644.31","3,629.33"
11/25/20,"3,629.65",2725425634.89532,-5.76,-0.16,"7,486.68",59.80,"3,635.50","3,635.50","3,617.76"
11/24/20,"3,635.41",3711861550.24147,57.82,1.62,"7,498.29",60.05,"3,594.52","3,642.31","3,594.52"
11/23/20,"3,577.59",3114260375.04768,20.05,0.56,"7,378.94",57.50,"3,566.82","3,589.81","3,552.77"
11/20/20,"3,557.54",2777304676.47552,-24.32,-0.68,"7,336.76",56.60,"3,579.31","3,581.23","3,556.85"
11/19/20,"3,581.87",3102863987.0491,14.08,0.39,"7,386.86",57.67,"3,559.41","3,585.22","3,543.84"
11/18/20,"3,567.79",3502579440.34576,-41.74,-1.16,"7,357.34",57.04,"3,612.09","3,619.09","3,567.33"
11/17/20,"3,609.53",3016096973.27042,-17.38,-0.48,"7,442.04",58.84,"3,610.31","3,623.11","3,588.68"
11/16/20,"3,626.91",3469232964.58053,41.75,1.16,"7,476.79",59.59,"3,600.16","3,628.51","3,600.16"
11/13/20,"3,585.15",2744968181.87332,48.14,1.36,"7,390.61",57.75,"3,552.57","3,593.66","3,552.57"
11/12/20,"3,537.01",2953960466.86172,-35.65,-1.00,"7,290.69",55.61,"3,562.67","3,569.02","3,518.58"
11/11/20,"3,572.66",3074337469.80667,27.13,0.77,"7,362.65",57.15,"3,563.22","3,581.16","3,557.00"
11/10/20,"3,545.53",4297556563.75122,-4.97,-0.14,"7,306.75",55.96,"3,543.26","3,557.22","3,511.91"
11/09/20,"3,550.50",5850136034.61838,41.06,1.17,"7,315.77",56.15,"3,583.04","3,645.99","3,547.48"
11/06/20,"3,509.44",2728120642.40837,-1.01,-0.03,"7,230.51",54.33,"3,508.34","3,521.58","3,484.34"
11/05/20,"3,510.45",3085625645.32471,67.01,1.95,"7,231.67",54.35,"3,485.74","3,529.05","3,485.74"
11/04/20,"3,443.44",3673578158.61511,74.28,2.20,"7,092.30",51.38,"3,406.46","3,486.25","3,405.17"
11/03/20,"3,369.16",2792452481.82487,58.92,1.78,"6,939.30",48.11,"3,336.25","3,389.49","3,336.25"
11/02/20,"3,310.24",3018194858.55293,40.28,1.23,"6,817.89",45.52,"3,296.20","3,330.14","3,279.74"
10/30/20,"3,269.96",3721584469.61975,-40.15,-1.21,"6,734.84",43.75,"3,293.59","3,304.93","3,233.94"
10/29/20,"3,310.11",3212037016.86096,39.09,1.19,"6,816.79",45.50,"3,277.17","3,341.05","3,259.82"
10/28/20,"3,271.03",3598611761.18659,-119.66,-3.53,"6,735.75",43.77,"3,342.48","3,342.48","3,268.89"
10/27/20,"3,390.68",2724131719.85626,-10.28,-0.30,"6,982.14",49.03,"3,403.15","3,409.51","3,388.71"
10/26/20,"3,400.97",2961053740.54145,-64.42,-1.86,"7,003.21",49.48,"3,441.42","3,441.42","3,364.86"
10/23/20,"3,465.39",2508456008.78334,11.90,0.34,"7,135.81",52.31,"3,464.90","3,466.46","3,440.45"
10/22/20,"3,453.49",2900875648.01788,17.93,0.52,"7,111.17",51.78,"3,438.50","3,460.53","3,415.34"
10/21/20,"3,435.56",2557366526.7868,-7.56,-0.22,"7,073.65",50.98,"3,439.91","3,464.86","3,433.06"
10/20/20,"3,443.12",2567453347.68677,16.19,0.47,"7,089.06",51.31,"3,439.38","3,476.93","3,435.65"
10/19/20,"3,426.92",2674215396.58737,-56.88,-1.63,"7,055.58",50.60,"3,493.66","3,502.42","3,419.93"
10/16/20,"3,483.81",2680315589.58817,0.47,0.01,"7,172.70",53.10,"3,493.50","3,515.76","3,480.45"
10/15/20,"3,483.34",2486278783.89359,-5.32,-0.15,"7,171.61",53.07,"3,453.72","3,489.08","3,440.89"
10/14/20,"3,488.67",2719593935.57549,-23.26,-0.66,"7,182.38",53.30,"3,515.47","3,527.94","3,480.55"
10/13/20,"3,511.93",2995082484.39026,-22.29,-0.63,"7,229.55",54.31,"3,534.01","3,534.01","3,500.86"
10/12/20,"3,534.22",3018788923.99883,57.08,1.64,"7,275.43",55.29,"3,500.02","3,549.85","3,499.61"
10/09/20,"3,477.13",2668705734.87282,30.31,0.88,"7,157.92",52.78,"3,459.67","3,482.34","3,458.07"
10/08/20,"3,446.83",2663842893.21136,27.38,0.80,"7,095.40",51.45,"3,434.28","3,447.28","3,428.15"
10/07/20,"3,419.45",2735225257.71141,58.50,1.74,"7,036.91",50.20,"3,384.56","3,426.26","3,384.56"
10/06/20,"3,360.95",3553076995.88966,-47.67,-1.40,"6,916.40",47.63,"3,408.74","3,431.56","3,354.54"
10/05/20,"3,408.63",2767553452.73781,60.18,1.80,"7,014.23",49.71,"3,367.27","3,409.57","3,367.27"
10/02/20,"3,348.44",3253195008.564,-32.35,-0.96,"6,889.65",47.05,"3,338.94","3,369.10","3,323.69"
10/01/20,"3,380.80",3172409781.64101,17.80,0.53,"6,956.20",48.47,"3,385.87","3,397.18","3,361.39"
09/30/20,"3,363.00",3628603077.53944,27.52,0.83,"6,918.83",47.68,"3,341.21","3,393.56","3,340.47"
09/29/20,"3,335.47",2854851909.0004,-16.12,-0.48,"6,861.96",46.46,"3,350.92","3,357.92","3,327.54"
09/28/20,"3,351.60",3086194302.11735,53.14,1.61,"6,894.27",47.15,"3,333.90","3,360.74","3,332.91"
09/25/20,"3,298.46",3069079184.76868,51.87,1.60,"6,784.95",44.82,"3,236.66","3,306.88","3,228.44"
09/24/20,"3,246.59",3512587717.93269,9.67,0.30,"6,678.04",42.54,"3,226.14","3,278.70","3,209.45"
09/23/20,"3,236.92",3473400070.24193,-78.65,-2.37,"6,657.82",42.11,"3,320.11","3,323.35","3,232.57"
09/22/20,"3,315.57",3377937095.56198,34.51,1.05,"6,819.08",45.55,"3,295.75","3,320.31","3,270.95"
09/21/20,"3,281.06",4155844008.78524,-38.41,-1.16,"6,748.08",44.03,"3,285.57","3,285.57","3,229.10"
09/18/20,"3,319.47",5343302185.88256,-37.54,-1.12,"6,826.72",45.71,"3,357.38","3,362.27","3,292.40"
09/17/20,"3,357.01",3794136237.71477,-28.48,-0.84,"6,903.82",47.36,"3,346.86","3,375.17","3,328.82"
09/16/20,"3,385.49",3574140833.78983,-15.71,-0.46,"6,962.29",48.60,"3,411.23","3,428.92","3,384.45"
09/15/20,"3,401.20",3564259991.87279,17.66,0.52,"6,994.33",49.29,"3,407.73","3,419.48","3,389.25"
09/14/20,"3,383.54",3938476372.015,42.58,1.27,"6,957.91",48.51,"3,363.56","3,402.93","3,363.56"
09/11/20,"3,340.97",3258442269.59896,1.78,0.05,"6,868.22",46.60,"3,352.70","3,368.95","3,310.47"
09/10/20,"3,339.19",3624704568.14194,-59.77,-1.76,"6,864.23",46.51,"3,412.56","3,425.55","3,329.25"
09/09/20,"3,398.96",3569646571.22707,67.12,2.01,"6,986.76",49.13,"3,369.82","3,424.77","3,366.84"
09/08/20,"3,331.84",4327054164.15977,-95.12,-2.78,"6,848.42",46.17,"3,371.88","3,379.97","3,329.27"
09/04/20,"3,426.96",5043612088.54866,-28.10,-0.81,"7,043.62",50.34,"3,453.60","3,479.15","3,349.63"
09/03/20,"3,455.06",4619327449.15199,-125.78,-3.51,"7,101.38",51.57,"3,564.74","3,564.85","3,427.41"
09/02/20,"3,580.84",3872478041.3456,54.19,1.54,"7,358.49",57.06,"3,543.76","3,588.11","3,535.23"
09/01/20,"3,526.65",3158037440.33241,26.34,0.75,"7,246.37",54.67,"3,507.44","3,528.03","3,494.60"
08/31/20,"3,500.31",3505663005.04494,-7.71,-0.22,"7,192.11",53.51,"3,509.73","3,514.77","3,493.25"
08/28/20,"3,508.01",3129592033.84018,23.46,0.67,"7,207.10",53.83,"3,494.69","3,509.23","3,484.32"
08/27/20,"3,484.55",3275695371.23679,5.82,0.17,"7,158.18",52.79,"3,485.14","3,501.38","3,468.35"
08/26/20,"3,478.73",2920790413.74207,35.11,1.02,"7,145.77",52.52,"3,449.97","3,481.07","3,444.15"
08/25/20,"3,443.62",2724392553.11203,12.34,0.36,"7,073.60",50.98,"3,435.95","3,444.21","3,425.84"
08/24/20,"3,431.28",3362684821.0907,34.12,1.00,"7,048.17",50.44,"3,418.09","3,432.09","3,413.13"
08/21/20,"3,397.16",3654824196.51604,11.64,0.34,"6,977.27",48.92,"3,386.01","3,399.96","3,379.31"
